"title","category","profile","difficulty_level","age_range","duration_minutes","wrong_way","phrase_1","say_it_like_this_step1","avoid_step1","phrase_2","say_it_like_this_step2","avoid_step2","phrase_3","say_it_like_this_step3","avoid_step3","neurological_tip","what_to_expect_1","what_to_expect_2","what_to_expect_3","related_script_ids"
"Control-Seeking Behavior (The 'NO!' Tantrum)","Tantrums","DEFIANT","Moderate","3-6","10","Stop saying no! You can't just say 'no' to everything!","You are using a very powerful 'NO!' word today. You're showing me you want to be in charge.","Get down to eye level. Smile slightly, with a 'you're a tough customer' look. Acknowledge their power.","Don't get into a 'Yes!'-'No!' battle. Don't get angry. Don't take it personally.","That 'no' is strong! I get it. AND it's time to (go/eat/etc). You have two choices. You can say 'No!' and *do it*, or you can say 'Yes!' and *do it*. Which kind of 'no' will it be?","This is a "jiu-jitsu" move. You are *agreeing* with their 'no' but reframing it. 'You can say 'no' all you want, but you still have to do the thing.' You are giving them a choice over their *words*, not the *action*.","Don't say 'You have to say yes'.","You are in charge of your words. You can say 'NO, I'm putting my shoes on!' or 'NO, I'm getting in the car!'. You choose.","This is a game-changer. You are giving them *full permission* to be defiant *while co-operating*. This satisfies both needs at once.","Don't be surprised when they yell 'NO, I'M NOT PUTTING MY SHOES ON!' while... putting their shoes on. This is a *win*.","This script works by separating the *feeling* of defiance (saying 'no') from the *action* of co-operation. It respects their need for autonomy in a creative way.","This only works for low-stakes 'no' battles, not major safety issues.","It turns a power struggle into a silly game, and they are in on the joke.","Tantrums-Long Duration Tantrums|Transitions-Won't Get in Car Seat"
"Public Tantrum","Tantrums","DEFIANT","Hard","3-7","15","Stop it! Everyone is looking at us! You are embarrassing me! Get up!","You are so angry that I said 'no' to the toy. You're on the floor and your body is full of mad.","Stop. Take a breath. Your #1 job is to ignore the 'stares'. Get down on the floor *with them*. Speak in a low, calm voice.","Don't yell. Don't give in and buy the toy. Don't threaten. Don't shame them ('everyone is looking').","I know you're mad. It's okay to be mad. AND the answer is still 'no'. We are going to (stay here until you're calm / go to the car). Do you want to walk to the car, or do you want me to carry you?","Validate the feeling. Hold the boundary. Then offer a choice for the *next action*. (Note: 'carrying' a flailing child is hard. 'Walk or I carry' is a last resort).","Don't offer 'stay here until you're calm' if you're in a high-traffic aisle. The best bet is 'car'.","You're in charge of your body. You can walk, or I will help you by carrying you. You decide.","Give them 10 seconds to decide. This gives them a 'power' choice in a moment of public powerlessness.","Don't negotiate. Don't keep talking.","If they don't choose, calmly say 'You're having a hard time choosing, so I will help you.' Pick them up (as safely as possible) and walk to the car. Do not talk. Do not lecture.","Once in the car, just wait. Let them finish. Then (and only then) talk. 'That was hard. You were mad. We're calm now.'","This is about safety and boundary-holding. The 'choice' gives them a chance to co-operate and save face, but you must be prepared to follow through.","Tantrums-Long Duration Tantrums|Transitions-Resisting Activity Change"
"Aggressive Tantrum (Hitting/Kicking)","Tantrums","DEFIANT","Hard","3-8","15","Stop hitting me! What is wrong with you? Only bad kids hit!","You are SO angry your body is hitting. I am not going to let you hit me.","This is a safety-first script. Your tone is 100% firm, but not angry. Block the hit (with your arm, a pillow, etc.). Create space.","Don't hit back. Don't scream. Don't shame them ('bad kid'). Don't get in their face.","It is okay to be angry, AND it is *not* okay to hit. I'm moving my body to keep it safe. You can hit this pillow, or you can stomp your feet. Which one?","Firm, clear boundary. 'Okay to be angry, NOT okay to hit'. Then, *immediately* offer a choice of two *safe* ways to get the aggression out.","Don't say 'Don't hit'. Say 'I won't let you hit'. It's a statement of *your* boundary.","You are in charge of your body. You choose. Pillow or feet? Show me how hard you can stomp.","Redirect the *action*, don't just stop it. The energy has to go somewhere. Empower them to be in charge of *where* it goes.","Don't try to hug them or restrain them (unless they are a danger to themselves or others). Restraint can escalate aggression.","This separates the *feeling* (anger, which is okay) from the *action* (hitting, which is not). A defiant child needs to know *what they CAN do*.","You must be a 'calm wall'. They will feed off your anger. Stay neutral.","If they try to hit you again, move away. 'I see you're still trying to hit. I'm moving away to stay safe. I'll be right here when you're ready to hit the pillow.'","Tantrums-Long Duration Tantrums|Social-Won't Share Toys"
"Won't Share Toys","Social","DEFIANT","Easy","3-6","5","You have to share! Be nice! If you don't share, we're going home!","You are having so much fun with that truck. You don't want anyone else to touch it. It's *your* truck.","Kneel down. Talk to *your* child, not the other child. Validate their ownership and desire 100%.","Don't force sharing. Don't shame ('Be nice'). Don't threaten to leave. This teaches that sharing is a *punishment*.","It's your truck, AND your friend really wants to play, too. We don't have to 'share', but we do 'take turns'. You're in charge. Do you want to give him a turn in 2 minutes, or 3 minutes? You set the timer.","Reframe 'sharing' (which feels like losing) to 'taking turns' (which implies you get it back). Then, give them *all* the power. They choose the *time*. They *set the timer*.","Don't offer 'or you can play together'. The choice must be about the *turn*.","You are the 'Timer Boss'. You decide: 2 minutes or 3? When the timer goes off, it's his turn. Then, *you* get to be in charge of the timer for *his* turn.","This gives them so much autonomy (choosing time, setting timer, being the 'boss') that it overrides the 'loss' of the toy.","Don't be surprised if they choose '2 minutes'. They just want the control.","This script teaches that 'taking turns' is a *powerful*, high-status job, not a punishment.","(Note: If it's a 'special' toy, it's okay to say 'This is your special truck. We'll put it away so no one has to share it, and you can be in charge of picking a 'taking-turns' toy.')","Social-Taking Turns|Tantrums-Control-Seeking Behavior"
"Taking Turns","Social","DEFIANT","Moderate","4-7","5","Let him have a turn! You've been on it forever! Stop being selfish!","You are LOVING this scooter. It is so hard to stop when you're having fun.","Get in front of them (safely). Make eye contact. Smile. Validate the *fun*.","Don't yell from the sideline. Don't shame ('selfish'). Don't just pull them off.","It's so fun, AND the rule of the playground is 'we take turns'. You are in charge of your turn. Do you want to ride it two more times to the fence, or one more 'fast' time? You choose your 'last run'.","State the 'playground rule' (external boss). Then, empower them to be in charge of *how their turn ends*.","Don't ask 'Are you ready to be done?' (they'll say no).","You decide your 'last run'. You're the boss of this turn. When you're done, you can be the boss of counting for your friend's turn.","This gives them autonomy over the *end* of their turn, which makes the 'end' feel like a *choice*. Then, it gives them a *new* power-job (counting for the friend).","Don't rush their 'last run'. Let them have it.","This script avoids the 'loss of control' that triggers the defiant amygdala. They are not *losing* their turn; they are *choosing* to finish it.","They will feel respected and are more likely to hand it over willingly.","When the friend is done, they'll be eager to be 'in charge' of their turn again.","Social-Won't Share Toys|Social-Following Group Rules"
"Interrupting Adults","Social","DEFIANT","Easy","5-8","5","Stop interrupting! It's rude! Wait your turn!","You have something so important to say! You really want me to hear it right now!","(This is a 'teaching' script, not a 'in the moment' one). Do this at a calm time.","Don't shame them ('rude') in front of the person they interrupted. This backfires.","It's so exciting, AND it's hard for my brain to listen to two people at once. I want to hear your idea. We need a 'power' signal. What's our secret sign that you're in charge of, to let me know you need to talk?","Validate their *need* (it's important). State the *problem* (my brain). Then, invite them to *create* the solution. This is Collaborative Problem Solving (Ross Greene).","Don't just give them a rule. Let them *invent* the rule with you.","Should you put your hand on my arm? Or squeeze my hand? You decide what the 'I need to talk' signal is. When I feel it, I'll give you a squeeze back to let you know 'I see you'.","This gives them a powerful, physical, *autonomous* tool to use. They are not 'interrupting'; they are 'using the secret signal'. They are *in charge* of it.","Don't make the signal 'say excuse me' - that's just another rule. Make it a *physical, secret* signal.","This works because it gives their 'control' need a *job*. Their job is to 'use the signal'. Your job is to 'acknowledge it'.","When they use it, you *must* acknowledge it (a hand squeeze back). Then, finish your sentence and turn to them. 'Okay, I saw your signal. You're the boss. What's up?'","This respects them and teaches them a skill that will last a lifetime.","Social-Following Group Rules|Tantrums-Control-Seeking Behavior"
"Following Group Rules","Social","DEFIANT","Moderate","4-7","5","Why can't you just listen like the other kids? Sit down!","I see you're having a hard time at circle time. Your body wants to move, but the 'rule' is 'sit on your spot'.","(This is a script for a teacher, or a parent at a playgroup). Get to their level. Speak quietly, just to them.","Don't call them out publicly. Don't compare them. Don't grab them.","It's hard to sit, AND you're part of this group. You're in charge of your body. Do you want to sit on this 'power' cushion, or do you want to be the 'helper' who holds the book for the teacher?","Acknowledge the difficulty. State the 'rule'. Offer two powerful, autonomous choices. 'Power cushion' (a wiggle seat) or 'Helper' (a high-status job).","Don't offer 'do you want to sit or not?'. The choice is *how* they sit.","You're in charge. You can be the 'book boss' or the 'cushion boss'. You decide.","This gives them a *role* in the group that is *more powerful* than 'rule-breaker'. 'Helper' or 'Book Boss' is a high-status, autonomous job that defiant children crave.","Don't make the job a 'punishment'. It must be a *real* job.","This reframes their 'defiance' energy into 'leadership' energy. They get to feel in control *while* following the group rule.","This requires co-operation from the 'group leader' (teacher).","This strategy prevents the amygdala hijack by giving the prefrontal cortex a 'job'.","Social-Taking Turns|Transitions-Following Rules at Others' Homes"
"Won't Brush Teeth","Hygiene","DEFIANT","Easy","2-6","5","Open your mouth! If you don't brush, your teeth will fall out! I'm doing it for you!","You don't want to brush. You're saying 'No way!' to the toothbrush.","Get to their level. Hold the toothbrush, but don't advance. Acknowledge their 'no' with a smile.","Don't force the brush in. Don't threaten (they don't believe you). Don't 'pin them down'. This is a battle you will lose.","I hear your 'no', AND the 'sugar bugs' have to go. The rule is we brush. You're the boss. Do you want to brush *my* teeth first, and then *your* teeth? Or should we brush your teddy bear's teeth first?","Validate, state the 'rule' (sugar bugs = boss), and then offer two *silly, powerful* choices. Letting them 'brush your teeth' is a huge power-flip.","Don't offer 'or should I do it?'. The choices must be 'you do it (in a silly way)'.","You're in charge of the brush. Who's first? Me or Teddy? You decide.","This turns a 'me vs. you' battle into a 'us vs. the sugar bugs' game. And by giving them the brush to use on *you*, you give them 100% of the power, which makes them *want* to do it.","Be prepared to have your teeth awkwardly brushed for 10 seconds.","They will be so excited to be 'the boss' of brushing *you* that they will forget they are 'defying'.","After they brush your teeth, say 'My turn! Now you're in charge of opening wide for the sugar bug hunt!'","Hygiene-Bath Time Resistance|Hygiene-Hair Brushing Battles"
"Bath Time Resistance","Hygiene","DEFIANT","Moderate","2-5","10","Get in the bath! You're filthy! I'm not asking again!","You are having fun playing and you do NOT want to stop for a bath. You're saying 'no bath!'","Go to them. Acknowledge what they *are* doing. Validate their 'no'.","Don't just 'toss them in'. Don't yell from the bathroom.","I know, stopping play is hard. AND it's bath time. You're in charge of the 'fun'. Do you want to put 'bath bombs' in, or should we use the 'magic' (color-changing) bubbles? You choose the mission.","Validate, state the boundary (bath time), and offer a choice that gives them *control over the bath itself*. 'Bath bombs' and 'bubbles' are exciting.","Don't offer 'do you want a bath?'. The choice is *how* the bath happens.","You're the boss of the bath. You choose: bombs or bubbles? You can also be in charge of testing the water.","Give them *jobs*. 'Bath bomb boss'. 'Water tester'. These are powerful, autonomous roles.","Don't offer choices you don't have. (If you don't have bath bombs, don't offer them). 'Crayons or bubbles?' works too.","This gives their brain a 'yes' (I get to be the boss of bubbles) which is stronger than their 'no' (I don't want a bath).","This pre-empts the battle. The 'fun' choice makes them *want* to get in.","They get to control the *experience*, so you get to control the *boundary* (getting in).","Hygiene-Won't Brush Teeth|Transitions-Resisting Activity Change"
"Won't Wash Hands","Hygiene","DEFIANT","Easy","3-7","5","Wash your hands! That's gross! You're not eating until you wash!","I see you want to get right to (eating/playing). You don't want to stop and wash.","Stand by the sink. Be a 'calm wall'. Don't chase them.","Don't yell. Don't grab their hands. Don't lecture about germs (they don't care).","I get it, you're in a hurry. AND the rule is 'wash hands before eating'. You're in charge. Do you want to use the 'foaming' soap, or the 'smelly' (scented) soap? Your choice.","Validate the *desire* (hurry). State the 'rule' (the boss). Offer a choice about the *tools*.","Don't say 'but'. Don't make it a 'yes' or 'no' question.","You're the boss of the soap. You can also decide: warm water or 'cool' water? You pick.","Give them as much autonomy as possible over the *process*. 'Soap boss', 'Water boss'.","Don't get into a power struggle. If they refuse, calmly state the natural consequence: 'Okay. You can eat as soon as you choose your soap.' Then wait.","This is a 'when/then' script, but with added autonomy. The choice of soap gives them a 'micro-yes' that makes the 'big-yes' (washing) easier.","They will test you. They will go to the table. Calmly say 'I see you're not ready to eat yet. Let me know when you choose your soap.'","Don't give in. They will be hungry. They will go wash.","This teaches them *they* are in charge of when they get to eat, by completing the task. Autonomy.","Mealtime-Food Battles|Hygiene-Won't Brush Teeth"
"Hair Brushing Battles","Hygiene","DEFIANT","Hard","3-8","10","Stop screaming! It's just a brush! If you don't stop, I'm cutting your hair off!","Ouch! I know. That brush is pulling your hair and it hurts. You hate this.","Stop brushing. Put the brush down. Give them a hug. Validate the *pain*. This is often sensory, not *just* defiance.","Don't threaten. Don't just 'rip through it'. Don't say 'You're fine, it doesn't hurt'. It *does* hurt them.","It hurts, I get it. AND we have to get these 'knots' out. We need a plan. You're in charge. Do you want to use the 'magic spray' (detangler) first, or do you want to hold the 'ouch' brush and brush your *own* hair?","Validate the pain. State the problem ('knots'). Offer a choice of *tools* or *control*. Giving them the brush is the ultimate 'autonomy' move.","Don't just offer 'spray'. The real choice is 'who is in control'.","You are the 'Hair Boss'. You can brush your own hair, or you can be in charge of the spray and tell me where to brush. You decide.","This gives them 100% control. They can do it themselves (and will be gentler), or they can 'boss' you around ('a little lower... okay stop!'). Both satisfy the need for autonomy.","Don't expect a perfect job if they do it themselves. The goal is 'no battle', not 'perfect hair'.","This reframes the entire event from a 'fight' to a 'co-operative mission' where *they are the boss*.","This may take twice as long. But it's 10 minutes of co-operation, not 10 minutes of screaming.","Buy a good detangler spray and a 'Wet Brush' or 'Tangle Teezer'. The tools *do* matter.","Hygiene-Won't Brush Teeth|Tantrums-Aggressive Tantrum"
